ENSMUSG00000024831	ENSMUST00000119292	19	-1	3310924	3332979	Ighmbp2	protein_coding
ENSMUSG00000048120	ENSMUST00000127828	19	1	40648243	40713470	Entpd1	protein_coding
ENSMUSG00000048120	ENSMUST00000127268	19	1	40714494	40728199	Entpd1	protein_coding
ENSMUSG00000108929	ENSMUST00000224596	19	1	40737197	40816187	Cc2d2b	protein_coding
ENSMUSG00000108929	ENSMUST00000207801	19	1	40737197	40816187	Cc2d2b	protein_coding
ENSMUSG00000108929	ENSMUST00000207863	19	1	40762814	40766592	Cc2d2b	protein_coding
ENSMUSG00000025010	ENSMUST00000025983	19	1	40819723	40837016	Ccnj	protein_coding
ENSMUSG00000025010	ENSMUST00000119316	19	1	40819752	40836453	Ccnj	protein_coding
ENSMUSG00000049164	ENSMUST00000050092	19	1	40883149	40906391	Zfp518a	protein_coding
ENSMUSG00000049164	ENSMUST00000235207	19	1	40896603	40906387	Zfp518a	protein_coding
ENSMUSG00000061132	ENSMUST00000117695	19	-1	40917371	40982591	Blnk	protein_coding
ENSMUSG00000061132	ENSMUST00000054769	19	-1	40917371	40982978	Blnk	protein_coding
ENSMUSG00000025014	ENSMUST00000051806	19	1	41017714	41047964	Dntt	protein_coding
ENSMUSG00000025014	ENSMUST00000112200	19	1	41017821	41047949	Dntt	protein_coding
ENSMUSG00000050121	ENSMUST00000087176	19	-1	41050912	41065552	Opalin	protein_coding
ENSMUSG00000025013	ENSMUST00000025986	19	-1	41071192	41195274	Tll2	protein_coding
ENSMUSG00000025013	ENSMUST00000169941	19	-1	41072420	41195213	Tll2	protein_coding
ENSMUSG00000025016	ENSMUST00000025989	19	-1	41199283	41252436	Tm9sf3	protein_coding
ENSMUSG00000025016	ENSMUST00000237871	19	-1	41202231	41252419	Tm9sf3	protein_coding
ENSMUSG00000025017	ENSMUST00000059672	19	-1	41260816	41373535	Pik3ap1	protein_coding
ENSMUSG00000025019	ENSMUST00000067795	19	1	41471076	41550700	Lcor	protein_coding
ENSMUSG00000025019	ENSMUST00000237208	19	1	41471468	41547607	Lcor	protein_coding
ENSMUSG00000025019	ENSMUST00000238398	19	1	41471468	41574975	Lcor	protein_coding
ENSMUSG00000025019	ENSMUST00000163929	19	1	41538078	41548220	Lcor	protein_coding
ENSMUSG00000025019	ENSMUST00000238431	19	1	41564306	41574975	Lcor	protein_coding
ENSMUSG00000025019	ENSMUST00000172371	19	1	41570809	41574975	Lcor	protein_coding
ENSMUSG00000025020	ENSMUST00000169141	19	-1	41588696	41731931	Slit1	protein_coding
ENSMUSG00000025020	ENSMUST00000025993	19	-1	41588698	41732104	Slit1	protein_coding
ENSMUSG00000025020	ENSMUST00000166496	19	-1	41588890	41731931	Slit1	protein_coding
ENSMUSG00000025020	ENSMUST00000171586	19	-1	41634542	41731925	Slit1	protein_coding
ENSMUSG00000025154	ENSMUST00000026150	19	-1	41755027	41790486	Arhgap19	protein_coding
ENSMUSG00000025154	ENSMUST00000163265	19	-1	41758239	41790486	Arhgap19	protein_coding
ENSMUSG00000025154	ENSMUST00000177495	19	-1	41758433	41790486	Arhgap19	protein_coding
ENSMUSG00000067199	ENSMUST00000087155	19	1	41818409	41821022	Frat1	protein_coding
ENSMUSG00000047604	ENSMUST00000059231	19	-1	41834411	41836571	Frat2	protein_coding
ENSMUSG00000035049	ENSMUST00000038677	19	-1	41851290	41884612	Rrp12	protein_coding
ENSMUSG00000011752	ENSMUST00000011896	19	1	41900362	41907099	Pgam1	protein_coding
ENSMUSG00000034321	ENSMUST00000112123	19	-1	41910731	41921862	Exosc1	protein_coding
ENSMUSG00000034321	ENSMUST00000075280	19	-1	41912005	41921735	Exosc1	protein_coding
ENSMUSG00000025157	ENSMUST00000224258	19	1	41921919	41926522	Zdhhc16	protein_coding
ENSMUSG00000025157	ENSMUST00000026154	19	1	41921929	41932543	Zdhhc16	protein_coding
ENSMUSG00000025157	ENSMUST00000224896	19	1	41921961	41926278	Zdhhc16	protein_coding
ENSMUSG00000025157	ENSMUST00000224562	19	1	41926042	41929152	Zdhhc16	protein_coding
ENSMUSG00000025157	ENSMUST00000224537	19	1	41926491	41928150	Zdhhc16	protein_coding
ENSMUSG00000025159	ENSMUST00000171561	19	-1	41929525	41969596	Mms19	protein_coding
ENSMUSG00000025157	ENSMUST00000223802	19	1	41930058	41932035	Zdhhc16	protein_coding
ENSMUSG00000025159	ENSMUST00000163287	19	-1	41932648	41958161	Mms19	protein_coding
ENSMUSG00000025159	ENSMUST00000026168	19	-1	41932816	41969571	Mms19	protein_coding
ENSMUSG00000025159	ENSMUST00000167820	19	-1	41935419	41942383	Mms19	protein_coding
ENSMUSG00000025159	ENSMUST00000169765	19	-1	41951427	41958180	Mms19	protein_coding
ENSMUSG00000025171	ENSMUST00000026170	19	1	41970202	42023082	Ubtd1	protein_coding
ENSMUSG00000025172	ENSMUST00000238137	19	1	42024439	42033549	Ankrd2	protein_coding
ENSMUSG00000025172	ENSMUST00000026172	19	1	42024477	42033549	Ankrd2	protein_coding
ENSMUSG00000025176	ENSMUST00000172244	19	1	42034231	42058804	Hoga1	protein_coding
ENSMUSG00000025176	ENSMUST00000081714	19	1	42034271	42059392	Hoga1	protein_coding
ENSMUSG00000090369	ENSMUST00000164518	19	1	42040687	42042066	4933411K16Rik	protein_coding
ENSMUSG00000049670	ENSMUST00000051772	19	-1	42063381	42074796	Morn4	protein_coding
ENSMUSG00000025178	ENSMUST00000235932	19	1	42078909	42110470	Pi4k2a	protein_coding
ENSMUSG00000025178	ENSMUST00000066778	19	1	42078910	42110526	Pi4k2a	protein_coding
ENSMUSG00000018821	ENSMUST00000018965	19	-1	42111712	42117498	Avpi1	protein_coding
ENSMUSG00000018821	ENSMUST00000161873	19	-1	42113218	42117428	Avpi1	protein_coding
ENSMUSG00000044345	ENSMUST00000061111	19	1	42135839	42140142	Marveld1	protein_coding
ENSMUSG00000044345	ENSMUST00000184186	19	1	42136147	42139901	Marveld1	protein_coding
ENSMUSG00000018820	ENSMUST00000169536	19	1	42159006	42183029	Zfyve27	protein_coding
ENSMUSG00000018820	ENSMUST00000099443	19	1	42159033	42180156	Zfyve27	protein_coding
ENSMUSG00000018820	ENSMUST00000168130	19	1	42167262	42172598	Zfyve27	protein_coding
ENSMUSG00000018822	ENSMUST00000018966	19	-1	42186410	42190691	Sfrp5	protein_coding
ENSMUSG00000042532	ENSMUST00000122375	19	1	42236013	42258787	Golga7b	protein_coding
ENSMUSG00000042532	ENSMUST00000087123	19	1	42244178	42258787	Golga7b	protein_coding
ENSMUSG00000042401	ENSMUST00000238290	19	-1	42256726	42420224	Crtac1	protein_coding
ENSMUSG00000042401	ENSMUST00000048630	19	-1	42271474	42420222	Crtac1	protein_coding
ENSMUSG00000042401	ENSMUST00000238182	19	-1	42271971	42276393	Crtac1	protein_coding
ENSMUSG00000025184	ENSMUST00000026188	19	1	42507198	42580782	R3hcc1l	protein_coding
ENSMUSG00000025184	ENSMUST00000160107	19	1	42507237	42579449	R3hcc1l	protein_coding
ENSMUSG00000025184	ENSMUST00000160893	19	1	42507261	42564539	R3hcc1l	protein_coding
ENSMUSG00000025185	ENSMUST00000026190	19	-1	42582421	42601252	Loxl4	protein_coding
ENSMUSG00000025185	ENSMUST00000164786	19	-1	42583545	42601252	Loxl4	protein_coding
ENSMUSG00000025185	ENSMUST00000171432	19	-1	42583773	42596970	Loxl4	protein_coding
ENSMUSG00000025185	ENSMUST00000166128	19	-1	42596048	42601211	Loxl4	protein_coding
ENSMUSG00000060224	ENSMUST00000236659	19	-1	42714297	42741214	Pyroxd2	protein_coding
ENSMUSG00000060224	ENSMUST00000076505	19	-1	42714297	42741214	Pyroxd2	protein_coding
ENSMUSG00000060224	ENSMUST00000237747	19	-1	42729556	42740943	Pyroxd2	protein_coding
ENSMUSG00000025188	ENSMUST00000162004	19	-1	42743544	42768417	Hps1	protein_coding
ENSMUSG00000025188	ENSMUST00000026194	19	-1	42743635	42767086	Hps1	protein_coding
ENSMUSG00000025188	ENSMUST00000160455	19	-1	42743637	42768415	Hps1	protein_coding
ENSMUSG00000025188	ENSMUST00000069298	19	-1	42746520	42768404	Hps1	protein_coding
ENSMUSG00000025188	ENSMUST00000162061	19	-1	42746919	42766702	Hps1	protein_coding
ENSMUSG00000074852	ENSMUST00000099428	19	-1	42774978	43376794	Hpse2	protein_coding
ENSMUSG00000025189	ENSMUST00000223787	19	1	43428875	43483480	Cnnm1	protein_coding
ENSMUSG00000025189	ENSMUST00000165311	19	1	43428875	43485649	Cnnm1	protein_coding
ENSMUSG00000025190	ENSMUST00000026196	19	-1	43488191	43513044	Got1	protein_coding
ENSMUSG00000044220	ENSMUST00000057178	19	1	43600764	43604331	Nkx2-3	protein_coding
ENSMUSG00000040414	ENSMUST00000046038	19	-1	43652240	43663320	Slc25a28	protein_coding
ENSMUSG00000040414	ENSMUST00000236433	19	-1	43652779	43663320	Slc25a28	protein_coding
ENSMUSG00000025192	ENSMUST00000081079	19	1	43678111	43722136	Entpd7	protein_coding
ENSMUSG00000040018	ENSMUST00000045562	19	-1	43721693	43741439	Cox15	protein_coding
ENSMUSG00000025193	ENSMUST00000026199	19	1	43741435	43757070	Cutc	protein_coding
ENSMUSG00000025193	ENSMUST00000112047	19	1	43741537	43757077	Cutc	protein_coding
ENSMUSG00000025193	ENSMUST00000153295	19	1	43741576	43756677	Cutc	protein_coding
ENSMUSG00000025194	ENSMUST00000026208	19	1	43770631	43829179	Abcc2	protein_coding
ENSMUSG00000025194	ENSMUST00000099413	19	1	43827242	43829167	Abcc2	protein_coding
ENSMUSG00000025195	ENSMUST00000212396	19	-1	43835260	43928630	Dnmbp	protein_coding
ENSMUSG00000025195	ENSMUST00000212592	19	-1	43835261	43868207	Dnmbp	protein_coding
ENSMUSG00000025195	ENSMUST00000212048	19	-1	43836202	43879130	Dnmbp	protein_coding
ENSMUSG00000025195	ENSMUST00000212032	19	-1	43836202	43900831	Dnmbp	protein_coding
ENSMUSG00000025195	ENSMUST00000026209	19	-1	43836406	43900831	Dnmbp	protein_coding
ENSMUSG00000025196	ENSMUST00000026210	19	-1	43944746	43974995	Cpn1	protein_coding
ENSMUSG00000025197	ENSMUST00000026211	19	-1	43993461	44017638	Cyp2c23	protein_coding
ENSMUSG00000025197	ENSMUST00000211830	19	-1	43995230	44017647	Cyp2c23	protein_coding
ENSMUSG00000025198	ENSMUST00000170801	19	-1	44023383	44057965	Erlin1	protein_coding
ENSMUSG00000025198	ENSMUST00000071698	19	-1	44023383	44058214	Erlin1	protein_coding
ENSMUSG00000025198	ENSMUST00000112028	19	-1	44023383	44058224	Erlin1	protein_coding
ENSMUSG00000025198	ENSMUST00000172041	19	-1	44044590	44058195	Erlin1	protein_coding
ENSMUSG00000025198	ENSMUST00000172262	19	-1	44047492	44056122	Erlin1	protein_coding
ENSMUSG00000025198	ENSMUST00000169092	19	-1	44057755	44058129	Erlin1	protein_coding
ENSMUSG00000025199	ENSMUST00000026217	19	-1	44061774	44095919	Chuk	protein_coding
ENSMUSG00000025199	ENSMUST00000119591	19	-1	44061775	44095916	Chuk	protein_coding
ENSMUSG00000025200	ENSMUST00000026218	19	-1	44097076	44124315	Cwf19l1	protein_coding
ENSMUSG00000057506	ENSMUST00000237630	19	-1	44127685	44134882	Bloc1s2	protein_coding
ENSMUSG00000057506	ENSMUST00000079033	19	-1	44127698	44134885	Bloc1s2	protein_coding
ENSMUSG00000037578	ENSMUST00000042026	19	-1	44136076	44180881	Pkd2l1	protein_coding
ENSMUSG00000025202	ENSMUST00000026220	19	1	44191708	44232455	Scd3	protein_coding
ENSMUSG00000025202	ENSMUST00000237324	19	1	44226254	44230457	Scd3	protein_coding
ENSMUSG00000025203	ENSMUST00000026221	19	1	44282113	44295303	Scd2	protein_coding
ENSMUSG00000050195	ENSMUST00000058856	19	1	44321531	44335182	Scd4	protein_coding
ENSMUSG00000037071	ENSMUST00000041331	19	-1	44382894	44396148	Scd1	protein_coding
ENSMUSG00000037071	ENSMUST00000235741	19	-1	44395124	44396318	Scd1	protein_coding
ENSMUSG00000036961	ENSMUST00000041163	19	1	44481911	44502712	Wnt8b	protein_coding
ENSMUSG00000051984	ENSMUST00000063632	19	-1	44505396	44534303	Sec31b	protein_coding
ENSMUSG00000051984	ENSMUST00000111985	19	-1	44505646	44534286	Sec31b	protein_coding
ENSMUSG00000091471	ENSMUST00000166808	19	-1	44532161	44541270	Gm20538	protein_coding
ENSMUSG00000025204	ENSMUST00000171415	19	-1	44537011	44543865	Ndufb8	protein_coding
ENSMUSG00000025204	ENSMUST00000026222	19	-1	44538679	44543879	Ndufb8	protein_coding
ENSMUSG00000025204	ENSMUST00000169304	19	-1	44541061	44543425	Ndufb8	protein_coding
ENSMUSG00000025204	ENSMUST00000167027	19	-1	44541279	44543843	Ndufb8	protein_coding
ENSMUSG00000036450	ENSMUST00000040455	19	1	44551289	44564713	Hif1an	protein_coding
ENSMUSG00000004231	ENSMUST00000174490	19	1	44744484	44826290	Pax2	protein_coding
ENSMUSG00000004231	ENSMUST00000004340	19	1	44745833	44826310	Pax2	protein_coding
ENSMUSG00000004231	ENSMUST00000173346	19	1	44748354	44806993	Pax2	protein_coding
ENSMUSG00000036097	ENSMUST00000096053	19	1	44919590	44971627	Slf2	protein_coding
ENSMUSG00000036097	ENSMUST00000236057	19	1	44930370	44970814	Slf2	protein_coding
ENSMUSG00000036097	ENSMUST00000237505	19	1	44931291	44971738	Slf2	protein_coding
ENSMUSG00000025207	ENSMUST00000026225	19	1	44977540	44991836	Sema4g	protein_coding
ENSMUSG00000025207	ENSMUST00000179305	19	1	44980575	44991833	Sema4g	protein_coding
ENSMUSG00000025208	ENSMUST00000097715	19	-1	44993268	44994881	Mrpl43	protein_coding
ENSMUSG00000025209	ENSMUST00000236685	19	1	44994102	45001201	Twnk	protein_coding
ENSMUSG00000025209	ENSMUST00000026227	19	1	44994997	45001201	Twnk	protein_coding
ENSMUSG00000035342	ENSMUST00000237148	19	1	45002853	45009991	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000039016	19	1	45003304	45015469	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000179108	19	1	45003639	45015550	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000236377	19	1	45003828	45013309	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000237396	19	1	45004936	45009994	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000237043	19	1	45006595	45015550	Lzts2	protein_coding
ENSMUSG00000035342	ENSMUST00000178087	19	1	45006651	45015541	Lzts2	protein_coding
ENSMUSG00000074818	ENSMUST00000169459	19	-1	45015929	45034156	Pdzd7	protein_coding
ENSMUSG00000025212	ENSMUST00000237222	19	1	45035942	45038353	Sfxn3	protein_coding
ENSMUSG00000025212	ENSMUST00000111954	19	1	45036015	45044822	Sfxn3	protein_coding
ENSMUSG00000025212	ENSMUST00000062213	19	1	45036113	45044821	Sfxn3	protein_coding
ENSMUSG00000025212	ENSMUST00000084493	19	1	45036243	45044525	Sfxn3	protein_coding
ENSMUSG00000025213	ENSMUST00000111948	19	1	45063680	45067728	Kazald1	protein_coding
ENSMUSG00000025213	ENSMUST00000026234	19	1	45064578	45067728	Kazald1	protein_coding
ENSMUSG00000025215	ENSMUST00000026236	19	1	45139119	45145382	Tlx1	protein_coding
ENSMUSG00000025215	ENSMUST00000174617	19	1	45139908	45144838	Tlx1	protein_coding
ENSMUSG00000025216	ENSMUST00000099401	19	-1	45221123	45224251	Lbx1	protein_coding
ENSMUSG00000025217	ENSMUST00000223764	19	1	45352173	45496175	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000065601	19	1	45352190	45518452	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000224102	19	1	45352250	45428586	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000111936	19	1	45352272	45517728	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000224318	19	1	45352526	45411679	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000223684	19	1	45352526	45491507	Btrc	protein_coding
ENSMUSG00000025217	ENSMUST00000224478	19	1	45433947	45517732	Btrc	protein_coding
ENSMUSG00000025218	ENSMUST00000026239	19	-1	45540714	45548970	Poll	protein_coding
ENSMUSG00000041035	ENSMUST00000047057	19	1	45549054	45566726	Gm17018	protein_coding
ENSMUSG00000040913	ENSMUST00000160718	19	-1	45566693	45619577	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000046869	19	-1	45566693	45648751	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000160018	19	-1	45566888	45581938	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000162433	19	-1	45567053	45581906	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000160003	19	-1	45567234	45580281	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000162879	19	-1	45567280	45580281	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000160438	19	-1	45567351	45581100	Fbxw4	protein_coding
ENSMUSG00000040913	ENSMUST00000159590	19	-1	45619314	45629242	Fbxw4	protein_coding
ENSMUSG00000025219	ENSMUST00000026240	19	-1	45725237	45731313	Fgf8	protein_coding
ENSMUSG00000025219	ENSMUST00000111928	19	-1	45725252	45731354	Fgf8	protein_coding
ENSMUSG00000025219	ENSMUST00000026241	19	-1	45725257	45731312	Fgf8	protein_coding
ENSMUSG00000025219	ENSMUST00000111927	19	-1	45725375	45731297	Fgf8	protein_coding
ENSMUSG00000025219	ENSMUST00000111924	19	-1	45725410	45731123	Fgf8	protein_coding
ENSMUSG00000025219	ENSMUST00000111925	19	-1	45725429	45731123	Fgf8	protein_coding
ENSMUSG00000056209	ENSMUST00000070215	19	-1	45736173	45738030	Npm3	protein_coding
ENSMUSG00000025220	ENSMUST00000026243	19	-1	45738698	45771990	Oga	protein_coding
ENSMUSG00000025220	ENSMUST00000235508	19	-1	45740269	45751673	Oga	protein_coding
ENSMUSG00000025220	ENSMUST00000235448	19	-1	45767470	45772276	Oga	protein_coding
ENSMUSG00000025221	ENSMUST00000159210	19	-1	45780278	45782738	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000239049	19	-1	45780785	45792013	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000079431	19	-1	45780785	45804461	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000162528	19	-1	45780785	45804500	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000086993	19	-1	45781788	45800730	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000026247	19	-1	45781887	45804464	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000159245	19	-1	45782109	45784143	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000161886	19	-1	45782109	45804272	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000162661	19	-1	45782430	45804242	Kcnip2	protein_coding
ENSMUSG00000025221	ENSMUST00000159446	19	-1	45783421	45785483	Kcnip2	protein_coding
ENSMUSG00000039901	ENSMUST00000045396	19	-1	45805803	45986927	Armh3	protein_coding
ENSMUSG00000074811	ENSMUST00000099393	19	1	45991947	45994612	Hps6	protein_coding
ENSMUSG00000025223	ENSMUST00000156585	19	-1	46020009	46033649	Ldb1	protein_coding
ENSMUSG00000025223	ENSMUST00000152946	19	-1	46021032	46033653	Ldb1	protein_coding
ENSMUSG00000025223	ENSMUST00000056931	19	-1	46021033	46028060	Ldb1	protein_coding
ENSMUSG00000025223	ENSMUST00000185355	19	-1	46021055	46033650	Ldb1	protein_coding
ENSMUSG00000025223	ENSMUST00000026252	19	-1	46021128	46033353	Ldb1	protein_coding
ENSMUSG00000025223	ENSMUST00000137771	19	-1	46021864	46027920	Ldb1	protein_coding
ENSMUSG00000055491	ENSMUST00000111899	19	1	46044978	46061350	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000099392	19	1	46045020	46061354	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000062322	19	1	46045023	46061348	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000135327	19	1	46045271	46050877	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000150158	19	1	46045303	46051242	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000126127	19	1	46045675	46051067	Pprc1	protein_coding
ENSMUSG00000055491	ENSMUST00000147640	19	1	46045698	46051083	Pprc1	protein_coding
ENSMUSG00000015176	ENSMUST00000165017	19	1	46064302	46073967	Nolc1	protein_coding
ENSMUSG00000015176	ENSMUST00000223741	19	1	46064319	46068469	Nolc1	protein_coding
ENSMUSG00000015176	ENSMUST00000225780	19	1	46064380	46073392	Nolc1	protein_coding
ENSMUSG00000015176	ENSMUST00000223728	19	1	46064409	46073969	Nolc1	protein_coding
ENSMUSG00000015176	ENSMUST00000235620	19	1	46064428	46072900	Nolc1	protein_coding
ENSMUSG00000015176	ENSMUST00000223683	19	1	46064471	46072900	Nolc1	protein_coding
ENSMUSG00000038754	ENSMUST00000043739	19	1	46120336	46123751	Elovl3	protein_coding
ENSMUSG00000038754	ENSMUST00000237098	19	1	46120336	46124133	Elovl3	protein_coding
ENSMUSG00000025229	ENSMUST00000026259	19	-1	46124124	46136765	Pitx3	protein_coding
ENSMUSG00000025229	ENSMUST00000172971	19	-1	46125471	46129422	Pitx3	protein_coding
ENSMUSG00000025224	ENSMUST00000026254	19	1	46140948	46274949	Gbf1	protein_coding
ENSMUSG00000025224	ENSMUST00000176574	19	1	46242506	46248204	Gbf1	protein_coding
ENSMUSG00000025225	ENSMUST00000237330	19	1	46292759	46300824	Nfkb2	protein_coding
ENSMUSG00000025225	ENSMUST00000073116	19	1	46293183	46300461	Nfkb2	protein_coding
ENSMUSG00000025225	ENSMUST00000236591	19	1	46293239	46300529	Nfkb2	protein_coding
ENSMUSG00000025225	ENSMUST00000111881	19	1	46294135	46300466	Nfkb2	protein_coding
ENSMUSG00000037126	ENSMUST00000224556	19	-1	46300526	46306530	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000041391	19	-1	46300526	46315595	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000096029	19	-1	46300526	46315595	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000225323	19	-1	46300890	46313440	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000224447	19	-1	46313053	46315567	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000225781	19	-1	46313172	46314945	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000223903	19	-1	46313294	46315047	Psd	protein_coding
ENSMUSG00000037126	ENSMUST00000223917	19	-1	46313325	46315560	Psd	protein_coding
ENSMUSG00000025226	ENSMUST00000026256	19	1	46316623	46318885	Fbxl15	protein_coding
ENSMUSG00000025226	ENSMUST00000177667	19	1	46316626	46318884	Fbxl15	protein_coding
ENSMUSG00000036748	ENSMUST00000235485	19	-1	46318251	46327059	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000167861	19	-1	46318251	46327099	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000051234	19	-1	46318251	46327099	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000235977	19	-1	46318979	46327077	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236046	19	-1	46318983	46327047	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236061	19	-1	46318983	46327063	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236980	19	-1	46318985	46327056	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236236	19	-1	46319728	46327065	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000238062	19	-1	46319803	46321218	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236768	19	-1	46320074	46327066	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236066	19	-1	46320354	46327141	Cuedc2	protein_coding
ENSMUSG00000036748	ENSMUST00000236651	19	-1	46321060	46327069	Cuedc2	protein_coding
ENSMUSG00000025227	ENSMUST00000128041	19	1	46329560	46363691	Mfsd13a	protein_coding
ENSMUSG00000099655	ENSMUST00000189008	19	-1	46336640	46338741	2310034G01Rik	protein_coding
ENSMUSG00000025227	ENSMUST00000086969	19	1	46345319	46363691	Mfsd13a	protein_coding
ENSMUSG00000025228	ENSMUST00000040270	19	-1	46365250	46384186	Actr1a	protein_coding
ENSMUSG00000025228	ENSMUST00000237742	19	-1	46365253	46384177	Actr1a	protein_coding
ENSMUSG00000025231	ENSMUST00000039922	19	1	46385335	46477243	Sufu	protein_coding
ENSMUSG00000025231	ENSMUST00000111867	19	1	46385357	46474487	Sufu	protein_coding
ENSMUSG00000025231	ENSMUST00000120778	19	1	46385443	46444146	Sufu	protein_coding
ENSMUSG00000025231	ENSMUST00000118440	19	1	46385465	46465393	Sufu	protein_coding
ENSMUSG00000025034	ENSMUST00000026008	19	1	46490141	46505287	Trim8	protein_coding
ENSMUSG00000025035	ENSMUST00000026009	19	-1	46519535	46561532	Arl3	protein_coding
ENSMUSG00000025035	ENSMUST00000236255	19	-1	46519546	46561637	Arl3	protein_coding
ENSMUSG00000025036	ENSMUST00000026011	19	1	46561806	46585334	Sfxn2	protein_coding
ENSMUSG00000047731	ENSMUST00000138302	19	1	46587523	46645828	Wbp1l	protein_coding
ENSMUSG00000047731	ENSMUST00000099376	19	1	46587553	46645821	Wbp1l	protein_coding
ENSMUSG00000047731	ENSMUST00000111855	19	1	46611840	46645824	Wbp1l	protein_coding
ENSMUSG00000003555	ENSMUST00000026012	19	-1	46655604	46661413	Cyp17a1	protein_coding
ENSMUSG00000003555	ENSMUST00000236174	19	-1	46655619	46661611	Cyp17a1	protein_coding
ENSMUSG00000062376	ENSMUST00000074912	19	1	46678345	46691821	Borcs7	protein_coding
ENSMUSG00000003559	ENSMUST00000003655	19	1	46695897	46729534	As3mt	protein_coding
ENSMUSG00000003559	ENSMUST00000237219	19	1	46696407	46729538	As3mt	protein_coding
ENSMUSG00000064105	ENSMUST00000099373	19	1	46750035	46868631	Cnnm2	protein_coding
ENSMUSG00000064105	ENSMUST00000077666	19	1	46750043	46866801	Cnnm2	protein_coding
ENSMUSG00000025041	ENSMUST00000235234	19	-1	46871756	46958007	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000168536	19	-1	46875268	46950747	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000236727	19	-1	46876109	46917664	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000236501	19	-1	46876109	46950359	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000172239	19	-1	46876267	47003592	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000236783	19	-1	46892317	46950747	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000236924	19	-1	46893415	46950980	Nt5c2	protein_coding
ENSMUSG00000025041	ENSMUST00000238106	19	-1	46912698	46950747	Nt5c2	protein_coding
ENSMUSG00000034336	ENSMUST00000037636	19	1	47003137	47013766	Ina	protein_coding
ENSMUSG00000025050	ENSMUST00000026032	19	-1	47022056	47039343	Pcgf6	protein_coding
ENSMUSG00000025049	ENSMUST00000026027	19	1	47056185	47071918	Taf5	protein_coding
ENSMUSG00000071528	ENSMUST00000235771	19	-1	47071903	47079064	Atp5md	protein_coding
ENSMUSG00000071528	ENSMUST00000096014	19	-1	47071907	47079082	Atp5md	protein_coding
ENSMUSG00000071528	ENSMUST00000236170	19	-1	47074306	47079086	Atp5md	protein_coding
ENSMUSG00000025047	ENSMUST00000072141	19	1	47079207	47120304	Pdcd11	protein_coding
ENSMUSG00000033033	ENSMUST00000140512	19	-1	47093792	47126733	Calhm2	protein_coding
